화약,지발당장약량,뇌관,암석분류,암종,이격거리,심발,SR SD,CR SD,최대입자속도
에멀젼C,0.25,전자,화성암,화강암,50,Cylinder-cut,100,79.37,0.067
에멀젼C,0.25,전자,화성암,화강암,49,Cylinder-cut,98,77.78,0.13
정밀폭약,0.225,전자,화성암,화강암,48,Cylinder-cut,101.19,78.92,0.09
에멀젼C,0.25,전자,화성암,화강암,51,Cylinder-cut,102,80.96,0.041
에멀젼C,0.25,전자,화성암,화강암,60,Cylinder-cut,120,95.24,0.075
에멀젼C,0.25,전자,화성암,화강암,59,Cylinder-cut,118,93.66,0.094
정밀폭약,0.225,전자,화성암,화강암,58,Cylinder-cut,122.27,95.36,0.054
에멀젼C,0.25,전자,화성암,화강암,61,Cylinder-cut,122,96.83,0.041
에멀젼C,0.25,전자,화성암,화강암,80,Cylinder-cut,160,126.99,0.043
에멀젼C,0.25,전자,화성암,화강암,79,Cylinder-cut,158,125.4,0.056
정밀폭약,0.225,전자,화성암,화강암,78,Cylinder-cut,164.44,128.24,0.041
에멀젼C,0.25,전자,화성암,화강암,81,Cylinder-cut,162,128.58,0.043
에멀젼C,0.25,전자,화성암,화강암,90,Cylinder-cut,180,142.87,0.038
에멀젼C,0.25,전자,화성암,화강암,89,Cylinder-cut,178,141.28,0.048
정밀폭약,0.225,전자,화성암,화강암,88,Cylinder-cut,185.52,144.68,0.032
에멀젼C,0.25,전자,화성암,화강암,91,Cylinder-cut,182,144.45,0.027
에멀젼C,0.25,전자,화성암,화강암,100,Cylinder-cut,200,158.74,0.035
에멀젼C,0.25,전자,화성암,화강암,99,Cylinder-cut,198,157.15,0.037
정밀폭약,0.225,전자,화성암,화강암,98,Cylinder-cut,206.6,161.13,0.037
에멀젼C,0.25,전자,화성암,화강암,101,Cylinder-cut,202,160.33,0.016
에멀젼C,0.25,전자,화성암,화강암,33,Cylinder-cut,66,52.38,0.089
에멀젼C,0.25,전자,화성암,화강암,32,Cylinder-cut,64,50.8,0.177
정밀폭약,0.225,전자,화성암,화강암,31,Cylinder-cut,65.35,50.97,0.076
에멀젼C,0.25,전자,화성암,화강암,34,Cylinder-cut,68,53.97,0.102
에멀젼C,0.25,전자,화성암,화강암,38,Cylinder-cut,76,60.32,0.033
에멀젼C,0.25,전자,화성암,화강암,37,Cylinder-cut,74,58.73,0.083
정밀폭약,0.225,전자,화성암,화강암,36,Cylinder-cut,75.89,59.19,0.108
에멀젼C,0.25,전자,화성암,화강암,39,Cylinder-cut,78,61.91,0.065
에멀젼C,0.25,전자,화성암,화강암,40,Cylinder-cut,80,63.5,0.043
에멀젼C,0.25,전자,화성암,화강암,39,Cylinder-cut,78,61.91,0.095
에멀젼C,0.225,전자,화성암,화강암,38,Cylinder-cut,80.11,62.48,0.083
에멀젼C,0.25,전자,화성암,화강암,41,Cylinder-cut,82,65.08,0.095
에멀젼C,0.25,전자,화성암,화강암,50,Cylinder-cut,100,79.37,0.029
에멀젼C,0.25,전자,화성암,화강암,49,Cylinder-cut,98,77.78,0.06
정밀폭약,0.225,전자,화성암,화강암,48,Cylinder-cut,101.19,78.92,0.037
에멀젼C,0.25,전자,화성암,화강암,51,Cylinder-cut,102,80.96,0.065
에멀젼C,0.25,전자,화성암,화강암,60,Cylinder-cut,120,95.24,0.027
에멀젼C,0.25,전자,화성암,화강암,59,Cylinder-cut,118,93.66,0.059
정밀폭약,0.225,전자,화성암,화강암,58,Cylinder-cut,122.27,95.36,0.054
에멀젼C,0.25,전자,화성암,화강암,61,Cylinder-cut,122,96.83,0.052
에멀젼C,0.25,전자,화성암,화강암,80,Cylinder-cut,160,126.99,0.027
에멀젼C,0.25,전자,화성암,화강암,79,Cylinder-cut,158,125.4,0.06
정밀폭약,0.225,전자,화성암,화강암,78,Cylinder-cut,164.44,128.24,0.041
에멀젼C,0.25,전자,화성암,화강암,81,Cylinder-cut,162,128.58,0.054
에멀젼C,0.25,전자,화성암,화강암,90,Cylinder-cut,180,142.87,0.019
에멀젼C,0.25,전자,화성암,화강암,89,Cylinder-cut,178,141.28,0.062
정밀폭약,0.225,전자,화성암,화강암,88,Cylinder-cut,185.52,144.68,0.044
에멀젼C,0.25,전자,화성암,화강암,91,Cylinder-cut,182,144.45,0.027
에멀젼C,0.875,전자,화성암,화강암,27,V-CUT,28.86,28.23,0.217
에멀젼C,0.75,전자,화성암,화강암,24.6,V-CUT,28.41,27.08,0.191
정밀폭약,0.45,전자,화성암,화강암,23.1,V-CUT,34.44,30.14,0.27
에멀젼C,0.75,전자,화성암,화강암,27.8,V-CUT,32.1,30.6,0.195
에멀젼C,0.875,전자,화성암,화강암,27,V-CUT,28.86,28.23,0.111
에멀젼C,0.75,전자,화성암,화강암,24.6,V-CUT,28.41,27.08,0.108
정밀폭약,0.45,전자,화성암,화강암,23.1,V-CUT,34.44,30.14,0.11
에멀젼C,0.75,전자,화성암,화강암,27.8,V-CUT,32.1,30.6,0.097
에멀젼C,0.875,전자,화성암,화강암,74.2,V-CUT,79.32,77.58,0.054
에멀젼C,0.75,전자,화성암,화강암,73.4,V-CUT,84.76,80.79,0.044
정밀폭약,0.45,전자,화성암,화강암,72.9,V-CUT,108.67,95.13,0.057
에멀젼C,0.75,전자,화성암,화강암,74.5,V-CUT,86.03,82,0.049
에멀젼C,0.875,전자,화성암,화강암,100.5,V-CUT,107.44,105.07,0.023
에멀젼C,0.75,전자,화성암,화강암,100,V-CUT,115.47,110.06,0.026
정밀폭약,0.45,전자,화성암,화강암,99.7,V-CUT,148.62,130.1,0.024
에멀젼C,0.75,전자,화성암,화강암,100.7,V-CUT,116.28,110.83,0.023
에멀젼C,0.875,전자,화성암,화강암,110.7,V-CUT,118.34,115.74,0.023
에멀젼C,0.75,전자,화성암,화강암,110.3,V-CUT,127.36,121.4,0.022
정밀폭약,0.45,전자,화성암,화강암,110,V-CUT,163.98,143.55,0.022
에멀젼C,0.75,전자,화성암,화강암,110.9,V-CUT,128.06,122.06,0.016
에멀젼C,0.875,전기,화성암,화강암,26.1,V-CUT,27.9,27.29,0.616
에멀젼C,1.2,전기,화성암,화강암,23.6,V-CUT,21.54,22.21,0.559
정밀폭약,1.5,전기,화성암,화강암,26.9,V-CUT,21.96,23.5,0.357
에멀젼C,1.8,전기,화성암,화강암,22,V-CUT,16.4,18.09,0.533
에멀젼C,0.875,전기,화성암,화강암,26.1,V-CUT,27.9,27.29,0.319
에멀젼C,1.2,전기,화성암,화강암,23.6,V-CUT,21.54,22.21,0.33
정밀폭약,1.5,전기,화성암,화강암,26.9,V-CUT,21.96,23.5,0.23
에멀젼C,1.8,전기,화성암,화강암,22,V-CUT,16.4,18.09,0.362
에멀젼C,0.875,전기,화성암,화강암,36.5,V-CUT,39.02,38.16,0.155
에멀젼C,1.2,전기,화성암,화강암,34.8,V-CUT,31.77,32.75,0.144
정밀폭약,1.5,전기,화성암,화강암,37.1,V-CUT,30.29,32.41,0.11
에멀젼C,1.8,전기,화성암,화강암,33.8,V-CUT,25.19,27.79,0.099
에멀젼C,0.875,전기,화성암,화강암,58.4,V-CUT,62.43,61.06,0.094
에멀젼C,1.2,전기,화성암,화강암,57.3,V-CUT,52.31,53.92,0.068
정밀폭약,1.5,전기,화성암,화강암,58.8,V-CUT,48.01,51.37,0.025
에멀젼C,1.8,전기,화성암,화강암,56.7,V-CUT,42.26,46.61,0.071
에멀젼C,0.875,전기,화성암,화강암,72.7,V-CUT,77.72,76.01,0.097
에멀젼C,1.2,전기,화성암,화강암,71.9,V-CUT,65.64,67.66,0.154
정밀폭약,1.5,전기,화성암,화강암,73,V-CUT,59.6,63.77,0.099
에멀젼C,1.8,전기,화성암,화강암,71.4,V-CUT,53.22,58.7,0.153
에멀젼C,0.875,전기,화성암,화강암,80.5,V-CUT,86.06,84.16,0.076
에멀젼C,1.2,전기,화성암,화강암,79.9,V-CUT,72.94,75.19,0.091
정밀폭약,1.5,전기,화성암,화강암,80.7,V-CUT,65.89,70.5,0.064
에멀젼C,1.8,전기,화성암,화강암,79.5,V-CUT,59.26,65.35,0.13
에멀젼C,0.875,전기,화성암,화강암,99,V-CUT,105.84,103.51,0.21
에멀젼C,1.2,전기,화성암,화강암,98.4,V-CUT,89.83,92.6,0.288
정밀폭약,1.5,전기,화성암,화강암,99.2,V-CUT,81,86.66,0.112
에멀젼C,1.8,전기,화성암,화강암,98.1,V-CUT,73.12,80.65,0.195
에멀젼C,0.875,전기,화성암,화강암,203.3,V-CUT,217.34,212.55,0.078
에멀젼C,1.2,전기,화성암,화강암,203.2,V-CUT,185.5,191.22,0.042
정밀폭약,1.5,전기,화성암,화강암,203.4,V-CUT,166.08,177.69,0.034
에멀젼C,1.8,전기,화성암,화강암,203.1,V-CUT,151.38,166.96,0.042
에멀젼C,0.875,전기,화성암,화강암,256.4,V-CUT,274.1,268.07,0.059
에멀젼C,1.2,전기,화성암,화강암,256.4,V-CUT,234.06,241.28,0.039
정밀폭약,1.5,전기,화성암,화강암,256.5,V-CUT,209.43,224.07,0.024
에멀젼C,1.8,전기,화성암,화강암,256.4,V-CUT,191.11,210.78,0.037
에멀젼C,0.375,전자,화성암,화강암,44.8,선대구경,73.16,62.13,0.142
에멀젼C,0.375,전자,화성암,화강암,41.4,선대구경,67.61,57.41,0.21
정밀폭약,0.35,전자,화성암,화강암,41.8,선대구경,70.65,59.31,0.204
에멀젼C,0.375,전자,화성암,화강암,46.5,선대구경,75.93,64.48,0.144
에멀젼C,0.375,전자,화성암,화강암,60.3,선대구경,98.47,83.62,0.076
에멀젼C,0.375,전자,화성암,화강암,57.9,선대구경,94.55,80.29,0.137
정밀폭약,0.35,전자,화성암,화강암,58.2,선대구경,98.38,82.58,0.105
에멀젼C,0.375,전자,화성암,화강암,61.5,선대구경,100.43,85.28,0.088
에멀젼C,0.375,전자,화성암,화강암,83.2,선대구경,135.87,115.38,0.017
에멀젼C,0.375,전자,화성암,화강암,81.5,선대구경,133.09,113.02,0.03
정밀폭약,0.35,전자,화성암,화강암,81.7,선대구경,138.1,115.93,0.023
에멀젼C,0.375,전자,화성암,화강암,84.1,선대구경,137.33,116.62,0.019
에멀젼C,0.375,전자,화성암,화강암,121.1,선대구경,197.76,167.93,0.021
에멀젼C,0.375,전자,화성암,화강암,120,선대구경,195.96,166.41,0.034
정밀폭약,0.35,전자,화성암,화강암,120.1,선대구경,203.01,170.42,0.028
에멀젼C,0.375,전자,화성암,화강암,121.8,선대구경,198.9,168.9,0.021
에멀젼C,0.375,전자,화성암,화강암,166.6,선대구경,272.06,231.03,0.018
에멀젼C,0.375,전자,화성암,화강암,165.9,선대구경,270.91,230.06,0.023
정밀폭약,0.35,전자,화성암,화강암,165.9,선대구경,280.42,235.41,0.022
에멀젼C,0.375,전자,화성암,화강암,167.1,선대구경,272.87,231.72,0.012
에멀젼C,0.375,전자,화성암,화강암,88,선대구경,143.7,122.03,0.026
에멀젼C,0.375,전자,화성암,화강암,86,선대구경,140.44,119.26,0.048
정밀폭약,0.35,전자,화성암,화강암,86.3,선대구경,145.87,122.46,0.031
에멀젼C,0.375,전자,화성암,화강암,88.9,선대구경,145.17,123.28,0.034
에멀젼C,0.375,전자,화성암,화강암,121.5,선대구경,198.41,168.49,0.028
에멀젼C,0.375,전자,화성암,화강암,120,선대구경,195.96,166.41,0.044
정밀폭약,0.35,전자,화성암,화강암,120.2,선대구경,203.18,170.56,0.031
에멀젼C,0.375,전자,화성암,화강암,122.2,선대구경,199.55,169.46,0.013
에멀젼C,0.24,전자,화성암,화강암,27,Cylinder-cut,55.11,43.45,0.168
에멀젼C,0.24,전자,화성암,화강암,26,Cylinder-cut,53.07,41.84,0.176
에멀젼C,0.24,전자,화성암,화강암,30,Cylinder-cut,61.24,48.27,0.19
에멀젼C,0.24,전자,화성암,화강암,35,Cylinder-cut,71.44,56.32,0.122
에멀젼C,0.24,전자,화성암,화강암,32,Cylinder-cut,65.32,51.49,0.196
에멀젼C,0.24,전자,화성암,화강암,42,Cylinder-cut,85.73,67.58,0.184
에멀젼C,0.375,전자,화성암,화강암,32.7,Cylinder-cut,53.4,45.35,0.205
에멀젼C,0.375,전자,화성암,화강암,31.7,Cylinder-cut,51.77,43.96,0.27
정밀폭약,0.35,전자,화성암,화강암,30.7,Cylinder-cut,51.89,43.56,0.184
에멀젼C,0.375,전자,화성암,화강암,33,Cylinder-cut,53.89,45.76,0.222
에멀젼C,0.375,전자,화성암,화강암,35.8,Cylinder-cut,58.46,49.64,0.149
에멀젼C,0.375,전자,화성암,화강암,34.8,Cylinder-cut,56.83,48.26,0.233
정밀폭약,0.35,전자,화성암,화강암,33.8,Cylinder-cut,57.13,47.96,0.144
에멀젼C,0.375,전자,화성암,화강암,36.8,Cylinder-cut,60.09,51.03,0.179
에멀젼C,0.375,전자,화성암,화강암,47.2,Cylinder-cut,77.08,65.45,0.11
에멀젼C,0.375,전자,화성암,화강암,46.2,Cylinder-cut,75.44,64.07,0.137
정밀폭약,0.35,전자,화성암,화강암,45.2,Cylinder-cut,76.4,64.14,0.111
에멀젼C,0.375,전자,화성암,화강암,48,Cylinder-cut,78.38,66.56,0.122
에멀젼C,0.375,전자,화성암,화강암,51.2,Cylinder-cut,83.61,71,0.083
에멀젼C,0.375,전자,화성암,화강암,50.2,Cylinder-cut,81.98,69.61,0.102
정밀폭약,0.35,전자,화성암,화강암,49.2,Cylinder-cut,83.16,69.81,0.113
에멀젼C,0.375,전자,화성암,화강암,52,Cylinder-cut,84.92,72.11,0.097
에멀젼C,0.375,전자,화성암,화강암,55.5,Cylinder-cut,90.63,76.96,0.076
에멀젼C,0.375,전자,화성암,화강암,54.5,Cylinder-cut,89,75.58,0.098
정밀폭약,0.35,전자,화성암,화강암,53.5,Cylinder-cut,90.43,75.92,0.092
에멀젼C,0.375,전자,화성암,화강암,56.5,Cylinder-cut,92.26,78.35,0.091
에멀젼C,0.375,전자,화성암,화강암,59.9,Cylinder-cut,97.82,83.06,0.087
에멀젼C,0.375,전자,화성암,화강암,58.9,Cylinder-cut,96.18,81.68,0.103
정밀폭약,0.35,전자,화성암,화강암,57.9,Cylinder-cut,97.87,82.16,0.076
에멀젼C,0.375,전자,화성암,화강암,61,Cylinder-cut,99.61,84.59,0.089
에멀젼C,0.375,전자,화성암,화강암,64.2,Cylinder-cut,104.84,89.03,0.075
에멀젼C,0.375,전자,화성암,화강암,63.2,Cylinder-cut,103.21,87.64,0.086
정밀폭약,0.35,전자,화성암,화강암,62.2,Cylinder-cut,105.14,88.26,0.087
에멀젼C,0.375,전자,화성암,화강암,65,Cylinder-cut,106.14,90.14,0.086
에멀젼C,0.375,전자,화성암,화강암,68.8,Cylinder-cut,112.35,95.41,0.073
에멀젼C,0.375,전자,화성암,화강암,67.8,Cylinder-cut,110.72,94.02,0.073
정밀폭약,0.35,전자,화성암,화강암,66.8,Cylinder-cut,112.91,94.79,0.073
에멀젼C,0.375,전자,화성암,화강암,70,Cylinder-cut,114.31,97.07,0.068
에멀젼C,0.32,전자,화성암,,22,Cylinder-cut,38.89,32.16,0.205
정밀폭약,0.32,전자,화성암,,21,Cylinder-cut,37.12,30.7,0.213
에멀젼C,0.285,전자,화성암,,20,Cylinder-cut,37.46,30.39,0.198
에멀젼C,0.32,전자,화성암,,23,Cylinder-cut,40.66,33.63,0.243
에멀젼C,0.32,전자,화성암,,26,Cylinder-cut,45.96,38.01,0.164
정밀폭약,0.32,전자,화성암,,25,Cylinder-cut,44.19,36.55,0.198
에멀젼C,0.285,전자,화성암,,24,Cylinder-cut,44.96,36.47,0.154
에멀젼C,0.32,전자,화성암,,27,Cylinder-cut,47.73,39.47,0.173
에멀젼C,0.32,전자,화성암,,40,Cylinder-cut,70.71,58.48,0.084
정밀폭약,0.32,전자,화성암,,39,Cylinder-cut,68.94,57.02,0.125
에멀젼C,0.285,전자,화성암,,38,Cylinder-cut,71.18,57.74,0.091
에멀젼C,0.32,전자,화성암,,41,Cylinder-cut,72.48,59.94,0.103
에멀젼C,0.32,전자,화성암,,50,Cylinder-cut,88.39,73.1,0.057
정밀폭약,0.32,전자,화성암,,49,Cylinder-cut,86.62,71.64,0.052
에멀젼C,0.285,전자,화성암,,48,Cylinder-cut,89.91,72.94,0.038
에멀젼C,0.32,전자,화성암,,51,Cylinder-cut,90.16,74.56,0.056
에멀젼C,0.32,전자,화성암,,70,Cylinder-cut,123.74,102.34,0.048
정밀폭약,0.32,전자,화성암,,69,Cylinder-cut,121.98,100.88,0.064
에멀젼C,0.285,전자,화성암,,69,Cylinder-cut,129.25,104.85,0.048
에멀젼C,0.32,전자,화성암,,71,Cylinder-cut,125.51,103.8,0.048
에멀젼C,0.32,전자,화성암,,90,Cylinder-cut,159.1,131.58,0.022
정밀폭약,0.32,전자,화성암,,89,Cylinder-cut,157.33,130.12,0.013
에멀젼C,0.285,전자,화성암,,88,Cylinder-cut,164.84,133.72,0.064
에멀젼C,0.32,전자,화성암,,91,Cylinder-cut,160.87,133.04,0.079
에멀젼C,0.16,전자,화성암,,12.5,Cylinder-cut,31.25,23.03,0.213
정밀폭약,0.16,전자,화성암,,11.5,Cylinder-cut,28.75,21.18,0.51
에멀젼C,0.205,전자,화성암,,10.5,Cylinder-cut,23.19,17.81,0.594
에멀젼C,0.16,전자,화성암,,13.5,Cylinder-cut,33.75,24.87,0.498
에멀젼C,0.16,전자,화성암,,24.2,Cylinder-cut,60.5,44.58,0.124
정밀폭약,0.16,전자,화성암,,23.2,Cylinder-cut,58,42.73,0.206
에멀젼C,0.205,전자,화성암,,22.2,Cylinder-cut,49.03,37.65,0.221
에멀젼C,0.16,전자,화성암,,25.2,Cylinder-cut,63,46.42,0.173
에멀젼C,0.16,전자,화성암,,33,Cylinder-cut,82.5,60.79,0.067
정밀폭약,0.16,전자,화성암,,32,Cylinder-cut,80,58.94,0.124
에멀젼C,0.205,전자,화성암,,31,Cylinder-cut,68.47,52.57,0.117
에멀젼C,0.16,전자,화성암,,34,Cylinder-cut,85,62.63,0.089
에멀젼C,0.16,전자,화성암,,42.4,Cylinder-cut,106,78.1,0.043
정밀폭약,0.16,전자,화성암,,41.4,Cylinder-cut,103.5,76.26,0.065
에멀젼C,0.205,전자,화성암,,40.4,Cylinder-cut,89.23,68.52,0.062
에멀젼C,0.16,전자,화성암,,43.4,Cylinder-cut,108.5,79.94,0.048
에멀젼C,0.16,전자,화성암,,52,Cylinder-cut,130,95.78,0.052
정밀폭약,0.16,전자,화성암,,51,Cylinder-cut,127.5,93.94,0.054
에멀젼C,0.205,전자,화성암,,50,Cylinder-cut,110.43,84.8,0.056
에멀젼C,0.16,전자,화성암,,53,Cylinder-cut,132.5,97.63,0.038
에멀젼C,0.16,전자,화성암,,61.7,Cylinder-cut,154.25,113.65,0.03
정밀폭약,0.16,전자,화성암,,60.7,Cylinder-cut,151.75,111.81,0.043
에멀젼C,0.205,전자,화성암,,59.7,Cylinder-cut,131.86,101.25,0.051
에멀젼C,0.16,전자,화성암,,62.7,Cylinder-cut,156.75,115.49,0.038
에멀젼C,0.16,전자,화성암,,71.5,Cylinder-cut,178.75,131.7,0.014
정밀폭약,0.16,전자,화성암,,70.5,Cylinder-cut,176.25,129.86,0.018
에멀젼C,0.205,전자,화성암,,69.5,Cylinder-cut,153.5,117.87,0.014
에멀젼C,0.16,전자,화성암,,72.5,Cylinder-cut,181.25,133.55,0.019
에멀젼C,0.25,전자,화성암,,13,Cylinder-cut,26,20.64,0.406
정밀폭약,0.25,전자,화성암,,12,Cylinder-cut,24,19.05,0.66
에멀젼C,0.225,전자,화성암,,11,Cylinder-cut,23.19,18.09,0.711
에멀젼C,0.25,전자,화성암,,14,Cylinder-cut,28,22.22,0.762
에멀젼C,0.25,전자,화성암,,28,Cylinder-cut,56,44.45,0.057
정밀폭약,0.25,전자,화성암,,27,Cylinder-cut,54,42.86,0.049
에멀젼C,0.225,전자,화성암,,26,Cylinder-cut,54.81,42.75,0.073
에멀젼C,0.25,전자,화성암,,29,Cylinder-cut,58,46.03,0.083
에멀젼C,0.25,전자,화성암,,40,Cylinder-cut,80,63.5,0.141
정밀폭약,0.25,전자,화성암,,39,Cylinder-cut,78,61.91,0.108
에멀젼C,0.225,전자,화성암,,38,Cylinder-cut,80.11,62.48,0.132
에멀젼C,0.25,전자,화성암,,41,Cylinder-cut,82,65.08,0.157
에멀젼C,0.25,전자,화성암,,50,Cylinder-cut,100,79.37,0.091
정밀폭약,0.25,전자,화성암,,49,Cylinder-cut,98,77.78,0.068
에멀젼C,0.225,전자,화성암,,48,Cylinder-cut,101.19,78.92,0.105
에멀젼C,0.25,전자,화성암,,51,Cylinder-cut,102,80.96,0.132
에멀젼C,0.25,전자,화성암,,60,Cylinder-cut,120,95.24,0.043
정밀폭약,0.25,전자,화성암,,59,Cylinder-cut,118,93.66,0.038
에멀젼C,0.225,전자,화성암,,58,Cylinder-cut,122.27,95.36,0.06
에멀젼C,0.25,전자,화성암,,61,Cylinder-cut,122,96.83,0.067
에멀젼C,0.25,전자,화성암,,70,Cylinder-cut,140,111.12,0.046
정밀폭약,0.25,전자,화성암,,69,Cylinder-cut,138,109.53,0.04
에멀젼C,0.225,전자,화성암,,69,Cylinder-cut,145.46,113.45,0.051
에멀젼C,0.25,전자,화성암,,71,Cylinder-cut,142,112.71,0.048
에멀젼C,0.25,전자,화성암,,80,Cylinder-cut,160,126.99,0.027
정밀폭약,0.25,전자,화성암,,79,Cylinder-cut,158,125.4,0.021
에멀젼C,0.225,전자,화성암,,78,Cylinder-cut,164.44,128.24,0.041
에멀젼C,0.25,전자,화성암,,81,Cylinder-cut,162,128.58,0.035
에멀젼C,0.625,전기,화성암,,13,라인 드릴링,16.44,15.2,1.16
에멀젼C,0.375,전기,화성암,,12,라인 드릴링,19.6,16.64,1.54
정밀폭약,0.325,전기,화성암,,11,라인 드릴링,19.3,16,0.978
에멀젼C,0.5,전기,화성암,,14,라인 드릴링,19.8,17.64,1.6
에멀젼C,0.625,전기,화성암,,27,라인 드릴링,34.15,31.58,0.094
에멀젼C,0.375,전기,화성암,,26,라인 드릴링,42.46,36.05,0.143
정밀폭약,0.325,전기,화성암,,25,라인 드릴링,43.85,36.36,0.11
에멀젼C,0.5,전기,화성암,,28,라인 드릴링,39.6,35.28,0.152
에멀젼C,0.625,전기,화성암,,40,라인 드릴링,50.6,46.78,0.221
에멀젼C,0.375,전기,화성암,,39,라인 드릴링,63.69,54.08,0.391
정밀폭약,0.325,전기,화성암,,38,라인 드릴링,66.66,55.27,0.2
에멀젼C,0.5,전기,화성암,,41,라인 드릴링,57.98,51.66,0.208
에멀젼C,0.625,전기,화성암,,50,라인 드릴링,63.25,58.48,0.251
에멀젼C,0.375,전기,화성암,,49,라인 드릴링,80.02,67.95,0.314
정밀폭약,0.325,전기,화성암,,48,라인 드릴링,84.2,69.81,0.246
에멀젼C,0.5,전기,화성암,,51,라인 드릴링,72.12,64.26,0.341
에멀젼C,0.625,전기,화성암,,60,라인 드릴링,75.89,70.18,0.148
에멀젼C,0.375,전기,화성암,,59,라인 드릴링,96.35,81.82,0.183
