,K,n,s,exp,det,rot,roc,cen
0,3.7975346354867345,-1.4769483758650948,0.20692639286945003,0,1,0,7,3
0,4.650319236276611,-1.6798216916298963,0.27695161876839225,0,1,0,8,3
0,4.987095860720374,-1.7579237408918302,0.21478217336340352,0,1,0,9,3
0,4.900661090812778,-1.6941401870015602,0.25460171964934863,0,1,0,10,3
0,4.519454409526263,-1.586237730896088,0.3315723973988727,0,1,0,11,3
0,5.405784976371478,-1.770836928731691,0.3443387584289595,0,1,0,0,4
0,4.64495374564991,-1.6769439691841537,0.304448690823928,0,1,1,0,4
0,4.8585249032567726,-1.745321466986097,0.2528714886552626,0,1,2,0,4
0,4.497357819095871,-1.577553089812632,0.3654845833183241,0,1,3,0,4
0,5.405784976371478,-1.770836928731691,0.3443387584289595,0,1,0,0,4
0,6.050896465082106,-1.940557438936944,0.2627915268003861,0,1,0,1,4
0,6.31220395787489,-2.0221901103642432,0.24693556641840825,0,1,0,2,4
0,6.464304411299153,-2.027092036903311,0.2310671212601078,0,1,0,3,4
0,6.657525314754868,-2.052245697229896,0.21179053828232688,0,1,0,4,4
0,6.94762572111234,-2.1090378500578555,0.20047875675211843,0,1,0,5,4
0,6.2141472867442396,-1.9472758376322048,0.17892981198010147,0,1,0,6,4
0,4.529090879509351,-1.625516654854509,0.23779042359426064,0,1,0,7,4
0,4.701715776916934,-1.6815420169252528,0.2994579603794217,0,1,0,8,4
0,5.4860676276841485,-1.8569310099222505,0.2625517837607195,0,1,0,9,4
0,4.857234567111434,-1.7285244540616107,0.30670722808400497,0,1,0,10,4
0,4.323289476008937,-1.6062107560394483,0.34167676266611763,0,1,0,11,4
0,4.813065795016943,-1.6863115656522667,0.307198403918527,0,1,0,0,5
0,4.24817427146919,-1.548280122760552,0.2762858327367168,0,1,1,0,5
0,4.884741582488291,-1.6928419307916398,0.3034699020273722,0,1,2,0,5
0,3.7572668280414323,-1.470753391300046,0.31027095448388314,0,1,3,0,5
