,K,n,s,exp,det,rot,roc,cen
0,3.1025427233693197,-1.2101024564678013,0.3123063263671936,0,2,0,9,0
0,2.6244310209253796,-1.1144325778629192,0.38950885583550104,0,2,0,10,0
0,1.8157086812498122,-0.9628059297648413,0.5359987138097214,0,2,0,11,0
0,2.981955651461909,-1.2403334527283458,0.3720943301338729,0,2,0,0,1
0,-0.1813516716213595,-0.5464796259751498,0.4395435108880999,0,2,1,0,1
0,5.151859471147914,-1.7796039590763841,0.2246082517886086,0,2,2,0,1
0,3.7523512353570654,-1.405211014285995,0.3166140453221265,0,2,3,0,1
0,2.981955651461909,-1.2403334527283458,0.3720943301338729,0,2,0,0,1
0,4.042660780462083,-1.483286095525987,0.27479669926274747,0,2,0,1,1
0,4.561747035084412,-1.6487238884264126,0.23404859773780873,0,2,0,2,1
0,5.383610721684702,-1.8343104676218982,0.19164146377809538,0,2,0,3,1
0,6.166320528174101,-1.9814403348554734,0.14192134264219003,0,2,0,4,1
0,6.579287452363829,-2.0351495346823034,0.1390354748171294,0,2,0,5,1
0,6.312972279268395,-1.9425865285414907,0.17405079672750073,0,2,0,6,1
0,2.9150767413115983,-1.208689332118044,0.33219716622909196,0,2,0,7,1
0,-0.23171805137522905,-0.5219925057155181,0.464319048931444,0,2,0,8,1
0,2.6428463256032084,-1.1567289108039243,0.23992639509621771,0,2,0,9,1
0,3.3370493907736454,-1.3070515573308854,0.22992230555012041,0,2,0,10,1
0,3.163380463862396,-1.294701297635995,0.32908480571659393,0,2,0,11,1
0,2.3112249435492234,-0.9871350721336188,0.9380186405556937,0,2,0,0,2
0,-0.25184169232114384,-0.466589245101658,0.7015408410210963,0,2,1,0,2
0,4.794547862571751,-1.6888963137610864,0.4545931431690915,0,2,2,0,2
0,2.3352781184957827,-0.9688992175283062,0.9445631367478207,0,2,3,0,2
0,2.3112249435492234,-0.9871350721336188,0.9380186405556937,0,2,0,0,2
0,3.882772266356652,-1.3568945589975763,0.6922548175075253,0,2,0,1,2
0,4.6985931190656425,-1.6030561228176787,0.5476169170965364,0,2,0,2,2
0,5.592166987307965,-1.824031547432597,0.41592770256230777,0,2,0,3,2
0,6.285545701871363,-1.9781936976863834,0.3216641373446195,0,2,0,4,2
0,6.558776322253031,-2.021558276969007,0.2785770541989591,0,2,0,5,2
0,5.8466622153265675,-1.8315981490440663,0.3292331507711064,0,2,0,6,2
0,2.820791779317729,-1.1437141434147486,0.5423883869973571,0,2,0,7,2
0,-0.0626704250911232,-0.4829389015346264,0.7180223358092,0,2,0,8,2
0,2.457056781993987,-1.0179261434005806,0.5624673229704555,0,2,0,9,2
0,2.5420797266694737,-0.9996362745832045,0.7214555315170071,0,2,0,10,2
0,2.2111373521141533,-0.9293209485263296,0.9371722669457482,0,2,0,11,2
0,2.520339282329068,-1.088778250346369,0.45757385407088585,0,2,0,0,3
0,0.21307485296329423,-0.5048413127695279,0.6435263821776788,0,2,1,0,3
0,5.418627870653813,-1.7903920667872208,0.23099241871876242,0,2,2,0,3
0,2.7334477828657615,-1.1531875014297817,0.3856237642262245,0,2,3,0,3
0,2.520339282329068,-1.088778250346369,0.45757385407088585,0,2,0,0,3
0,4.050598067464444,-1.4214907883664532,0.3595658865393677,0,2,0,1,3
0,5.001361675128587,-1.66837325822238,0.3039664957836946,0,2,0,2,3
0,5.823815610077389,-1.859296261782917,0.22732937356761976,0,2,0,3,3
0,5.768884236282254,-1.8493275910982172,0.22143081732405173,0,2,0,4,3
0,5.387803482040018,-1.759205542699957,0.22929120599605826,0,2,0,5,3
0,4.537228984088931,-1.5249232752930055,0.23898330863761275,0,2,0,6,3
0,1.638544030684287,-0.8300227375316546,0.4663098996312644,0,2,0,7,3
0,-0.8846253671926634,-0.232633759769281,0.6669359855775577,0,2,0,8,3
0,2.967875676524327,-1.1297575276302738,0.30544806183427975,0,2,0,9,3
0,2.28151725599328,-1.0029216831693475,0.339686206418569,0,2,0,10,3
0,1.1709794116295267,-0.8199730455288597,0.4548782907490634,0,2,0,11,3
0,4.158489252431958,-1.423902667546216,0.45201980698527644,0,2,0,0,4
0,0.20944238474331517,-0.5559013929916852,0.4365230194843908,0,2,1,0,4
0,5.347087440886447,-1.7609226240158626,0.18338098808183562,0,2,2,0,4
0,4.2261736518699005,-1.439646755092274,0.43454120846931343,0,2,3,0,4
0,4.158489252431958,-1.423902667546216,0.45201980698527644,0,2,0,0,4
0,5.4368140657753115,-1.7335713825737287,0.322257635343578,0,2,0,1,4
0,5.9608381028695465,-1.869267277513003,0.2455635807807584,0,2,0,2,4
0,5.909190262885354,-1.8614298231594213,0.23075891806725712,0,2,0,3,4
0,5.725682938924422,-1.8210696769415775,0.2197233180453455,0,2,0,4,4
0,5.532448721596183,-1.7666700957530344,0.2133185836240093,0,2,0,5,4
0,4.542189511093063,-1.5155263657575644,0.21363057052855208,0,2,0,6,4
0,1.317368768486184,-0.7957573251885973,0.25464020456126757,0,2,0,7,4
0,-1.4730447224670122,-0.15655016923947618,0.38539279586425634,0,2,0,8,4
0,1.3640022712314646,-0.8170944241490524,0.14580238553272984,0,2,0,9,4
0,1.6394000017385673,-0.90816035331528,0.1618532880412261,0,2,0,10,4
0,1.0116195692121899,-0.8068174972483294,0.28015419945695735,0,2,0,11,4
0,5.52442267544367,-1.7425300812946585,0.3509441767961134,0,2,0,0,5
0,-0.3794834524315896,-0.4818623693659763,0.18345647092170117,0,2,1,0,5
0,3.9563036748108704,-1.481404821948954,0.14188933568024978,0,2,2,0,5
0,5.515315986638054,-1.7386651338253922,0.3178902603583866,0,2,3,0,5
0,5.52442267544367,-1.7425300812946585,0.3509441767961134,0,2,0,0,5
0,6.304826408263176,-1.9488184866554628,0.248294228090761,0,2,0,1,5
0,6.200263691426369,-1.9309476774486105,0.23956610329649278,0,2,0,2,5
0,6.132426182454415,-1.9291634887505682,0.22610046228881786,0,2,0,3,5
0,6.168107915560291,-1.930081886692005,0.22280596832362298,0,2,0,4,5
0,6.023745041050546,-1.8859077586579567,0.2024004700585297,0,2,0,5,5
0,5.217762030646551,-1.6998759725958905,0.15032573188627227,0,2,0,6,5
0,1.5916900169253467,-0.9140984772423544,0.06272978807814708,0,2,0,7,5
0,-1.5895136471797047,-0.21009240183480457,0.1209714094879202,0,2,0,8,5
0,-0.018165755087774217,-0.570650165107637,0.028224560560758366,0,2,0,9,5
0,0.8031196101748053,-0.745550997823396,0.0645004620917593,0,2,0,10,5
0,0.600405083493279,-0.7247327792387396,0.21384276755819556,0,2,0,11,5
0,5.430975377929362,-1.7637728312624064,0.22296578229412045,0,2,0,0,6
0,-0.7833963885611046,-0.44363656620643244,0.003121488532922566,0,2,1,0,6
0,2.390934543598724,-1.1512474453817332,0.14103585104794125,0,2,2,0,6
0,6.03315351096668,-1.8839183394045274,0.19613312706719646,0,2,3,0,6
