지역,화약,지발당장약량,비장약량,뇌관,암종,강도,이격거리,최대입자속도
경기도,에멀젼(5700),0.375,0.478,전기,화강암,연암,12.000,0.216 
경기도,에멀젼(5700),0.500,0.434,전기,화강암,연암,12.500,0.323 
경기도,에멀젼(5700),0.500,0.434,전기,화강암,연암,11.200,0.692 
경기도,에멀젼(5700),0.500,0.434,전기,화강암,연암,13.000,0.498 
경기도,에멀젼(5700),0.750,0.558,전기,화강암,연암,13.400,0.441 
경기도,에멀젼(5700),0.750,0.558,전기,화강암,연암,12.300,0.812 
경기도,에멀젼(5700),0.750,0.558,전기,화강암,연암,13.900,0.397 
경기도,에멀젼(5700),0.375,0.478,전기,화강암,연암,24.200,0.272 
경기도,에멀젼(5700),0.375,0.478,전기,화강암,연암,23.300,0.234 
경기도,에멀젼(5700),0.375,0.478,전기,화강암,연암,24.700,0.146 
경기도,에멀젼(5700),0.500,0.434,전기,화강암,연암,25.500,0.205 
경기도,에멀젼(5700),0.500,0.434,전기,화강암,연암,24.500,0.287 
경기도,에멀젼(5700),0.500,0.434,전기,화강암,연암,26.100,0.184 
경기도,에멀젼(5700),0.750,0.558,전기,화강암,연암,26.700,0.171 
경기도,에멀젼(5700),0.750,0.558,전기,화강암,연암,25.800,0.347 
경기도,에멀젼(5700),0.750,0.558,전기,화강암,연암,27.400,0.129 
서울시,에멀젼(5700),0.500,0.347,전기,화강암,연암,90.500,0.039 
서울시,에멀젼(5700),0.500,0.347,전기,화강암,연암,89.800,0.045 
서울시,에멀젼(5700),0.500,0.347,전기,화강암,연암,90.200,0.049 
서울시,에멀젼(5700),0.750,0.344,전기,화강암,연암,88.800,0.053 
서울시,에멀젼(5700),0.750,0.344,전기,화강암,연암,87.900,0.056 
서울시,에멀젼(5700),0.750,0.344,전기,화강암,연암,88.300,0.085 
서울시,에멀젼(5700),0.500,0.347,전기,화강암,연암,74.300,0.068 
서울시,에멀젼(5700),0.500,0.347,전기,화강암,연암,73.600,0.065 
서울시,에멀젼(5700),0.500,0.347,전기,화강암,연암,72.200,0.098 
서울시,에멀젼(5700),0.750,0.344,전기,화강암,연암,72.600,0.075 
서울시,에멀젼(5700),0.750,0.344,전기,화강암,연암,71.700,0.101 
서울시,에멀젼(5700),0.750,0.344,전기,화강암,연암,70.000,0.156 
서울시,에멀젼(5700),0.500,0.347,전기,화강암,연암,63.200,0.104 
서울시,에멀젼(5700),0.500,0.347,전기,화강암,연암,62.400,0.101 
서울시,에멀젼(5700),0.500,0.347,전기,화강암,연암,59.400,0.120 
서울시,에멀젼(5700),0.750,0.344,전기,화강암,연암,63.400,0.116 
서울시,에멀젼(5700),0.750,0.344,전기,화강암,연암,62.400,0.149 
서울시,에멀젼(5700),0.750,0.344,전기,화강암,연암,58.900,0.259 
서울시,에멀젼(5700),0.500,0.347,전기,화강암,연암,64.200,0.133 
서울시,에멀젼(5700),0.500,0.347,전기,화강암,연암,65.200,0.094 
서울시,에멀젼(5700),0.500,0.347,전기,화강암,연암,65.100,0.153 
서울시,에멀젼(5700),0.750,0.344,전기,화강암,연암,66.000,0.127 
서울시,에멀젼(5700),0.750,0.344,전기,화강암,연암,67.200,0.060 
서울시,에멀젼(5700),0.750,0.344,전기,화강암,연암,67.000,0.183 
서울시,에멀젼(5700),0.500,0.347,전기,화강암,연암,127.200,0.030 
서울시,에멀젼(5700),0.500,0.347,전기,화강암,연암,128.100,0.019 
서울시,에멀젼(5700),0.500,0.347,전기,화강암,연암,131.000,0.025 
서울시,에멀젼(5700),0.750,0.344,전기,화강암,연암,127.000,0.018 
서울시,에멀젼(5700),0.750,0.344,전기,화강암,연암,128.000,0.031 
서울시,에멀젼(5700),0.750,0.344,전기,화강암,연암,131.600,0.041 
서울시,에멀젼(5700),0.500,0.347,전기,화강암,연암,22.500,0.423 
서울시,에멀젼(5700),0.500,0.347,전기,화강암,연암,22.200,0.305 
서울시,에멀젼(5700),0.500,0.347,전기,화강암,연암,23.800,0.381 
서울시,에멀젼(5700),0.750,0.344,전기,화강암,연암,20.900,0.597 
서울시,에멀젼(5700),0.750,0.344,전기,화강암,연암,20.600,0.638 
서울시,에멀젼(5700),0.750,0.344,전기,화강암,연암,22.700,0.505 
서울시,에멀젼(5700),0.500,0.347,전기,화강암,연암,41.300,0.262 
서울시,에멀젼(5700),0.500,0.347,전기,화강암,연암,41.800,0.184 
서울시,에멀젼(5700),0.500,0.347,전기,화강암,연암,44.500,0.278 
서울시,에멀젼(5700),0.750,0.344,전기,화강암,연암,40.500,0.221 
서울시,에멀젼(5700),0.750,0.344,전기,화강암,연암,41.100,0.187 
서울시,에멀젼(5700),0.750,0.344,전기,화강암,연암,44.400,0.425 
서울시,에멀젼(5700),0.500,0.347,전기,화강암,연암,76.200,0.137 
서울시,에멀젼(5700),0.500,0.347,전기,화강암,연암,76.900,0.104 
서울시,에멀젼(5700),0.500,0.347,전기,화강암,연암,77.600,0.089 
서울시,에멀젼(5700),0.750,0.344,전기,화강암,연암,79.000,0.134 
서울시,에멀젼(5700),0.750,0.344,전기,화강암,연암,79.800,0.059 
서울시,에멀젼(5700),0.750,0.344,전기,화강암,연암,80.900,0.085 
서울시,에멀젼(5700),0.500,0.347,전기,화강암,연암,72.800,0.171 
서울시,에멀젼(5700),0.500,0.347,전기,화강암,연암,72.500,0.161 
서울시,에멀젼(5700),0.500,0.347,전기,화강암,연암,74.100,0.148 
서울시,에멀젼(5700),0.750,0.344,전기,화강암,연암,76.100,0.184 
서울시,에멀젼(5700),0.750,0.344,전기,화강암,연암,75.800,0.116 
서울시,에멀젼(5700),0.750,0.344,전기,화강암,연암,77.700,0.155 
서울시,에멀젼(5700),0.500,0.347,전기,화강암,연암,32.500,0.171 
서울시,에멀젼(5700),0.500,0.347,전기,화강암,연암,32.500,0.142 
서울시,에멀젼(5700),0.500,0.347,전기,화강암,연암,31.000,0.168 
서울시,에멀젼(5700),0.750,0.344,전기,화강암,연암,29.300,0.280 
서울시,에멀젼(5700),0.750,0.344,전기,화강암,연암,29.300,0.149 
서울시,에멀젼(5700),0.750,0.344,전기,화강암,연암,27.500,0.184 
서울시,에멀젼(5700),0.500,0.347,전기,화강암,연암,49.300,0.173 
서울시,에멀젼(5700),0.500,0.347,전기,화강암,연암,47.300,0.143 
서울시,에멀젼(5700),0.500,0.347,전기,화강암,연암,47.200,0.102 
서울시,에멀젼(5700),0.750,0.344,전기,화강암,연암,49.300,0.139 
서울시,에멀젼(5700),0.750,0.344,전기,화강암,연암,47.000,0.088 
서울시,에멀젼(5700),0.750,0.344,전기,화강암,연암,46.800,0.095 
경상남도,에멀젼(5700),2.000,0.343,전기,안산암,연암,168.400,0.019 
경상남도,에멀젼(5700),2.000,0.343,전기,안산암,연암,170.600,0.011 
경상남도,에멀젼(5700),3.000,0.329,전기,안산암,연암,185.100,0.018 
경상남도,에멀젼(5700),3.000,0.329,전기,안산암,연암,189.700,0.018 
경상남도,에멀젼(5700),3.000,0.329,전기,안산암,연암,193.200,0.022 
경상남도,에멀젼(5700),2.000,0.343,전기,안산암,연암,196.700,0.014 
경상남도,에멀젼(5700),2.000,0.343,전기,안산암,연암,199.400,0.012 
경상남도,에멀젼(5700),2.000,0.343,전기,안산암,연암,202.100,0.012 
경상남도,에멀젼(5700),3.000,0.329,전기,안산암,연암,217.700,0.017 
경상남도,에멀젼(5700),3.000,0.329,전기,안산암,연암,221.100,0.012 
경상남도,에멀젼(5700),2.000,0.343,전기,안산암,연암,154.000,0.023 
경상남도,에멀젼(5700),2.000,0.343,전기,안산암,연암,156.300,0.016 
경상남도,에멀젼(5700),2.000,0.343,전기,안산암,연암,158.600,0.030 
경상남도,에멀젼(5700),3.000,0.329,전기,안산암,연암,167.900,0.014 
경상남도,에멀젼(5700),3.000,0.329,전기,안산암,연암,172.300,0.018 
경상남도,에멀젼(5700),3.000,0.329,전기,안산암,연암,175.300,0.029 
경상남도,에멀젼(5700),2.000,0.343,전기,안산암,연암,45.500,1.784 
경상남도,에멀젼(5700),2.000,0.343,전기,안산암,연암,42.300,0.847 
경상남도,에멀젼(5700),2.000,0.343,전기,안산암,연암,34.300,0.878 
경상남도,에멀젼(5700),3.000,0.329,전기,안산암,연암,24.500,4.764 
경상남도,에멀젼(5700),3.000,0.329,전기,안산암,연암,20.700,1.832 
경상남도,에멀젼(5700),3.000,0.329,전기,안산암,연암,15.000,4.580 
경상남도,에멀젼(5700),2.000,0.343,전기,안산암,연암,60.500,0.884 
경상남도,에멀젼(5700),2.000,0.343,전기,안산암,연암,57.300,0.596 
경상남도,에멀젼(5700),2.000,0.343,전기,안산암,연암,49.300,0.466 
경상남도,에멀젼(5700),3.000,0.329,전기,안산암,연암,39.600,1.265 
경상남도,에멀젼(5700),3.000,0.329,전기,안산암,연암,35.800,0.802 
경상남도,에멀젼(5700),3.000,0.329,전기,안산암,연암,30.100,1.437 
경상남도,에멀젼(5700),2.000,0.343,전기,안산암,연암,75.600,0.462 
경상남도,에멀젼(5700),2.000,0.343,전기,안산암,연암,72.400,0.375 
경상남도,에멀젼(5700),2.000,0.343,전기,안산암,연암,64.400,0.243 
경상남도,에멀젼(5700),3.000,0.329,전기,안산암,연암,54.600,0.695 
경상남도,에멀젼(5700),3.000,0.329,전기,안산암,연암,50.800,0.464 
경상남도,에멀젼(5700),3.000,0.329,전기,안산암,연암,45.100,0.589 
경상남도,에멀젼(5700),2.000,0.343,전기,안산암,연암,90.600,0.168 
경상남도,에멀젼(5700),2.000,0.343,전기,안산암,연암,87.400,0.117 
경상남도,에멀젼(5700),2.000,0.343,전기,안산암,연암,79.400,0.074 
경상남도,에멀젼(5700),3.000,0.329,전기,안산암,연암,69.600,0.273 
경상남도,에멀젼(5700),3.000,0.329,전기,안산암,연암,65.800,0.139 
경상남도,에멀젼(5700),3.000,0.329,전기,안산암,연암,60.100,0.277 
서울시,에멀젼(5700),0.500,0.343,전기,편마암,연암,88.100,0.242 
서울시,에멀젼(5700),0.500,0.343,전기,편마암,연암,87.600,0.093 
서울시,에멀젼(5700),0.500,0.343,전기,편마암,연암,86.100,0.082 
서울시,에멀젼(5700),0.750,0.341,전기,편마암,연암,85.200,0.352 
서울시,에멀젼(5700),0.750,0.341,전기,편마암,연암,84.500,0.187 
서울시,에멀젼(5700),0.750,0.341,전기,편마암,연암,83.100,0.351 
서울시,에멀젼(5700),0.500,0.343,전기,편마암,연암,86.600,0.120 
서울시,에멀젼(5700),0.500,0.343,전기,편마암,연암,87.400,0.084 
서울시,에멀젼(5700),0.500,0.343,전기,편마암,연암,87.000,0.077 
서울시,에멀젼(5700),0.750,0.341,전기,편마암,연암,85.800,0.126 
서울시,에멀젼(5700),0.750,0.341,전기,편마암,연암,86.800,0.099 
서울시,에멀젼(5700),0.750,0.341,전기,편마암,연암,86.400,0.177 
서울시,에멀젼(5700),0.500,0.343,전기,편마암,연암,57.100,0.065 
서울시,에멀젼(5700),0.500,0.343,전기,편마암,연암,57.600,0.057 
서울시,에멀젼(5700),0.500,0.343,전기,편마암,연암,58.600,0.067 
서울시,에멀젼(5700),0.750,0.341,전기,편마암,연암,60.400,0.095 
서울시,에멀젼(5700),0.750,0.341,전기,편마암,연암,60.900,0.063 
서울시,에멀젼(5700),0.750,0.341,전기,편마암,연암,62.100,0.136 
서울시,에멀젼(5700),0.500,0.343,전기,편마암,연암,148.500,0.039 
서울시,에멀젼(5700),0.500,0.343,전기,편마암,연암,149.400,0.030 
서울시,에멀젼(5700),0.500,0.343,전기,편마암,연암,150.300,0.038 
서울시,에멀젼(5700),0.750,0.341,전기,편마암,연암,152.200,0.048 
서울시,에멀젼(5700),0.750,0.341,전기,편마암,연암,153.200,0.040 
서울시,에멀젼(5700),0.750,0.341,전기,편마암,연암,154.200,0.104 
서울시,에멀젼(5700),0.500,0.343,전기,편마암,연암,15.900,1.807 
서울시,에멀젼(5700),0.500,0.343,전기,편마암,연암,16.700,1.229 
서울시,에멀젼(5700),0.500,0.343,전기,편마암,연암,15.100,1.003 
서울시,에멀젼(5700),0.750,0.341,전기,편마암,연암,14.500,1.576 
서울시,에멀젼(5700),0.750,0.341,전기,편마암,연암,15.500,1.185 
서울시,에멀젼(5700),0.750,0.341,전기,편마암,연암,14.100,1.626 
서울시,에멀젼(5700),0.500,0.343,전기,편마암,연암,35.700,0.572 
서울시,에멀젼(5700),0.500,0.343,전기,편마암,연암,36.700,0.262 
서울시,에멀젼(5700),0.500,0.343,전기,편마암,연암,35.100,0.356 
서울시,에멀젼(5700),0.750,0.341,전기,편마암,연암,34.400,0.580 
서울시,에멀젼(5700),0.750,0.341,전기,편마암,연암,35.400,0.264 
서울시,에멀젼(5700),0.750,0.341,전기,편마암,연암,33.800,0.490 
서울시,미진동화약,0.240,0.444,전기,편마암,연암,27.200,0.075 
서울시,미진동화약,0.240,0.444,전기,편마암,연암,27.900,0.067 
서울시,미진동화약,0.360,0.476,전기,편마암,연암,28.000,0.081 
서울시,미진동화약,0.360,0.476,전기,편마암,연암,27.400,0.129 
서울시,미진동화약,0.360,0.476,전기,편마암,연암,28.300,0.156 
서울시,미진동화약,0.240,0.444,전기,편마암,연암,31.100,0.037 
서울시,미진동화약,0.240,0.444,전기,편마암,연암,30.700,0.044 
서울시,미진동화약,0.240,0.444,전기,편마암,연암,31.700,0.042 
서울시,미진동화약,0.360,0.476,전기,편마암,연암,32.000,0.037 
서울시,미진동화약,0.360,0.476,전기,편마암,연암,31.600,0.080 
서울시,미진동화약,0.360,0.476,전기,편마암,연암,32.800,0.070 
서울시,미진동화약,0.360,0.476,전기,편마암,연암,47.000,0.021 
서울시,미진동화약,0.360,0.476,전기,편마암,연암,48.300,0.024 
서울시,미진동화약,0.240,0.444,전기,편마암,연암,40.300,0.026 
서울시,미진동화약,0.240,0.444,전기,편마암,연암,40.200,0.020 
서울시,미진동화약,0.240,0.444,전기,편마암,연암,41.200,0.038 
서울시,미진동화약,0.360,0.476,전기,편마암,연암,41.700,0.025 
서울시,미진동화약,0.360,0.476,전기,편마암,연암,41.600,0.024 
서울시,미진동화약,0.360,0.476,전기,편마암,연암,42.800,0.044 
서울시,미진동화약,0.240,0.444,전기,편마암,연암,40.200,0.041 
서울시,미진동화약,0.240,0.444,전기,편마암,연암,40.400,0.043 
서울시,미진동화약,0.240,0.444,전기,편마암,연암,41.100,0.029 
서울시,미진동화약,0.360,0.476,전기,편마암,연암,41.800,0.046 
서울시,미진동화약,0.360,0.476,전기,편마암,연암,42.100,0.052 
서울시,미진동화약,0.360,0.476,전기,편마암,연암,42.900,0.086 
서울시,미진동화약,0.240,0.444,전기,편마암,연암,23.700,0.056 
서울시,미진동화약,0.240,0.444,전기,편마암,연암,24.600,0.029 
서울시,미진동화약,0.240,0.444,전기,편마암,연암,23.600,0.030 
서울시,미진동화약,0.360,0.476,전기,편마암,연암,23.500,0.044 
서울시,미진동화약,0.360,0.476,전기,편마암,연암,24.600,0.101 
서울시,미진동화약,0.360,0.476,전기,편마암,연암,23.400,0.077 
서울시,에멀젼(5700),0.250,0.331,전기,편마암,연암,28.700,0.260 
서울시,에멀젼(5700),0.250,0.331,전기,편마암,연암,28.800,0.131 
서울시,에멀젼(5700),0.250,0.331,전기,편마암,연암,29.700,0.130 
서울시,에멀젼(5700),0.250,0.331,전기,편마암,연암,28.900,0.080 
서울시,에멀젼(5700),0.250,0.331,전기,편마암,연암,29.000,0.112 
서울시,에멀젼(5700),0.250,0.331,전기,편마암,연암,29.100,0.147 
서울시,에멀젼(5700),0.250,0.331,전기,편마암,연암,31.900,0.110 
서울시,에멀젼(5700),0.250,0.331,전기,편마암,연암,32.100,0.043 
서울시,에멀젼(5700),0.250,0.331,전기,편마암,연암,32.600,0.050 
서울시,에멀젼(5700),0.250,0.331,전기,편마암,연암,32.500,0.043 
서울시,에멀젼(5700),0.250,0.331,전기,편마암,연암,32.700,0.037 
서울시,에멀젼(5700),0.250,0.331,전기,편마암,연암,33.100,0.049 
서울시,에멀젼(5700),0.250,0.331,전기,편마암,연암,46.500,0.040 
서울시,에멀젼(5700),0.250,0.331,전기,편마암,연암,47.300,0.026 
서울시,에멀젼(5700),0.250,0.331,전기,편마암,연암,40.500,0.075 
서울시,에멀젼(5700),0.250,0.331,전기,편마암,연암,40.900,0.028 
서울시,에멀젼(5700),0.250,0.331,전기,편마암,연암,40.800,0.030 
서울시,에멀젼(5700),0.250,0.331,전기,편마암,연암,41.900,0.024 
서울시,에멀젼(5700),0.250,0.331,전기,편마암,연암,42.300,0.026 
서울시,에멀젼(5700),0.250,0.331,전기,편마암,연암,40.100,0.093 
서울시,에멀젼(5700),0.250,0.331,전기,편마암,연암,40.500,0.069 
서울시,에멀젼(5700),0.250,0.331,전기,편마암,연암,39.900,0.064 
서울시,에멀젼(5700),0.250,0.331,전기,편마암,연암,41.000,0.045 
서울시,에멀젼(5700),0.250,0.331,전기,편마암,연암,41.600,0.019 
서울시,에멀젼(5700),0.250,0.331,전기,편마암,연암,42.000,0.066 
서울시,에멀젼(5700),0.250,0.331,전기,편마암,연암,22.800,0.130 
서울시,에멀젼(5700),0.250,0.331,전기,편마암,연암,22.700,0.041 
서울시,에멀젼(5700),0.250,0.331,전기,편마암,연암,22.400,0.049 
서울시,에멀젼(5700),0.250,0.331,전기,편마암,연암,22.700,0.043 
서울시,에멀젼(5700),0.250,0.331,전기,편마암,연암,22.200,0.062 
서울시,에멀젼(5700),0.250,0.331,전기,편마암,연암,22.600,0.052 
서울시,에멀젼(5700),0.375,0.331,전기,편마암,연암,35.900,0.232 
서울시,에멀젼(5700),0.375,0.331,전기,편마암,연암,35.700,0.139 
서울시,에멀젼(5700),0.375,0.331,전기,편마암,연암,35.600,0.149 
서울시,에멀젼(5700),0.500,0.347,전기,편마암,연암,37.500,0.155 
서울시,에멀젼(5700),0.500,0.347,전기,편마암,연암,37.300,0.140 
서울시,에멀젼(5700),0.500,0.347,전기,편마암,연암,37.100,0.171 
서울시,에멀젼(5700),0.375,0.331,전기,편마암,연암,75.800,0.067 
서울시,에멀젼(5700),0.375,0.331,전기,편마암,연암,75.100,0.043 
서울시,에멀젼(5700),0.375,0.331,전기,편마암,연암,76.400,0.043 
서울시,에멀젼(5700),0.500,0.347,전기,편마암,연암,74.400,0.054 
서울시,에멀젼(5700),0.500,0.347,전기,편마암,연암,73.700,0.052 
서울시,에멀젼(5700),0.500,0.347,전기,편마암,연암,75.100,0.040 
서울시,에멀젼(5700),0.375,0.331,전기,편마암,연암,10.000,1.452 
서울시,에멀젼(5700),0.375,0.331,전기,편마암,연암,10.400,1.309 
서울시,에멀젼(5700),0.375,0.331,전기,편마암,연암,11.000,1.793 
서울시,에멀젼(5700),0.500,0.347,전기,편마암,연암,11.600,1.021 
