,,,,,,,,화약,,뇌관,,암석분류,,암석명,,심발공,
,,,,,,,,0,모든 폭약,0,모든 뇌관,0,모든 암석분류,0,모든 암석명,0,모든 심발
,,,,,,,,1,에멀젼C,1,비전기,1,변성암,1,규장암,1,Cylinder-cut
,,,,,,,,2,정밀폭약,2,전기,2,퇴적암,2,사암,2,TBM 선굴착
,,,,,,,,3,함수폭약,3,전자,3,화성암,3,석회암,3,V-CUT
,,,,,,,,,,,,,,4,섬록암,4,라인 드릴링
,,,,,,,,,,,,,,5,셰일,5,분착식 다단발파
,,,,,,,,,,,,,,6,안산암,6,선대구경
,,,,,,,,,,,,,,7,응회암,7,수직구
,,,,,,,,,,,,,,8,편마암,,
,,,,,,,,,,,,,,9,편암,,
,,,,,,,,,,,,,,10,화강반암,,
,,,,,,,,,,,,,,11, 화강암,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,K,n,s,exp,det,rot,roc,cen,,,,,,,,,
0,87.61150564,-0.393733414,0.571021772,함수폭약,모든 뇌관,모든 암석분류,사암,TBM 선굴착,,,,,,,,,
0,77.81882913,-0.256279123,0.40365607,함수폭약,모든 뇌관,모든 암석분류,석회암,TBM 선굴착,,,,,,,,,
0,31.0618863,0.01897011,0.316172872,함수폭약,모든 뇌관,모든 암석분류,섬록암,TBM 선굴착,,,,,,,,,
0,-7.046472172,0.161945348,0.306532018,함수폭약,모든 뇌관,모든 암석분류,셰일,TBM 선굴착,,,,,,,,,
0,-32.08264414,0.134105931,0.358922702,함수폭약,모든 뇌관,모든 암석분류,안산암,TBM 선굴착,,,,,,,,,
0,-13.93002361,-0.013549546,0.468077955,함수폭약,모든 뇌관,모든 암석분류,응회암,TBM 선굴착,,,,,,,,,
0,-1.08951429,-0.224350222,0.558233937,함수폭약,모든 뇌관,모든 암석분류,편마암,TBM 선굴착,,,,,,,,,
0,10.64254055,-0.411524641,0.602566355,함수폭약,모든 뇌관,모든 암석분류,편암,TBM 선굴착,,,,,,,,,
0,18.20326784,-0.489043877,0.613726019,함수폭약,모든 뇌관,모든 암석분류,화강반암,TBM 선굴착,,,,,,,,,
0,27.99882431,-0.576430367,0.602404319,함수폭약,모든 뇌관,모든 암석분류,화강암,TBM 선굴착,,,,,,,,,
0,2.548980602,-0.16567684,0.914362983,함수폭약,모든 뇌관,모든 암석분류,모든 암종,V-CUT,,,,,,,,,
0,2.242595147,-0.137323775,0.817175217,함수폭약,모든 뇌관,변성암,모든 암종,V-CUT,,,,,,,,,
0,1.730737766,0.365349134,0.102077144,함수폭약,모든 뇌관,퇴적암,모든 암종,V-CUT,,,,,,,,,
0,9.3816836,-0.602535995,0.373497241,함수폭약,모든 뇌관,화성암,모든 암종,V-CUT,,,,,,,,,
0,2.548980602,-0.16567684,0.914362983,함수폭약,모든 뇌관,모든 암석분류,모든 암종,V-CUT,,,,,,,,,
0,62.98571997,-0.260459456,0.753346019,함수폭약,모든 뇌관,모든 암석분류,규장암,V-CUT,,,,,,,,,
0,86.75509538,-0.286210234,0.577179217,함수폭약,모든 뇌관,모든 암석분류,사암,V-CUT,,,,,,,,,
0,68.84531242,-0.280454756,0.324378418,함수폭약,모든 뇌관,모든 암석분류,석회암,V-CUT,,,,,,,,,
0,30.17049268,-0.098307028,0.250776012,함수폭약,모든 뇌관,모든 암석분류,섬록암,V-CUT,,,,,,,,,
0,1.984832503,0.006989329,0.27233879,함수폭약,모든 뇌관,모든 암석분류,셰일,V-CUT,,,,,,,,,
0,-7.224066159,0.068486703,0.356859845,함수폭약,모든 뇌관,모든 암석분류,안산암,V-CUT,,,,,,,,,
0,5.680622319,0.006689447,0.469413094,함수폭약,모든 뇌관,모든 암석분류,응회암,V-CUT,,,,,,,,,
0,1.575312499,-0.040296013,0.563875636,함수폭약,모든 뇌관,모든 암석분류,편마암,V-CUT,,,,,,,,,
0,8.447804918,-0.30515839,0.596978922,함수폭약,모든 뇌관,모든 암석분류,편암,V-CUT,,,,,,,,,
0,7.525008293,-0.465752316,0.624538257,함수폭약,모든 뇌관,모든 암석분류,화강반암,V-CUT,,,,,,,,,
0,11.04982571,-0.482523425,0.629942507,함수폭약,모든 뇌관,모든 암석분류,화강암,V-CUT,,,,,,,,,
0,-2.897391685,-0.385648352,0.690783384,함수폭약,모든 뇌관,모든 암석분류,모든 암종,라인 드릴링,,,,,,,,,
0,-17.39634343,-0.348093302,0.675811123,함수폭약,모든 뇌관,변성암,모든 암종,라인 드릴링,,,,,,,,,
0,-14.46326175,-0.128898826,0.235588722,함수폭약,모든 뇌관,퇴적암,모든 암종,라인 드릴링,,,,,,,,,
0,6.375543293,-0.837094699,0.324563448,함수폭약,모든 뇌관,화성암,모든 암종,라인 드릴링,,,,,,,,,
0,-2.897391685,-0.385648352,0.690783384,함수폭약,모든 뇌관,모든 암석분류,모든 암종,라인 드릴링,,,,,,,,,
0,61.21721268,-0.504280151,0.511936113,함수폭약,모든 뇌관,모든 암석분류,규장암,라인 드릴링,,,,,,,,,
0,87.29722682,-0.464000815,0.397791486,함수폭약,모든 뇌관,모든 암석분류,사암,라인 드릴링,,,,,,,,,
0,58.49945927,-0.327915232,0.284113052,함수폭약,모든 뇌관,모든 암석분류,석회암,라인 드릴링,,,,,,,,,
0,33.39081158,-0.212226371,0.265698422,함수폭약,모든 뇌관,모든 암석분류,섬록암,라인 드릴링,,,,,,,,,
0,23.55969346,-0.099403796,0.298187917,함수폭약,모든 뇌관,모든 암석분류,셰일,라인 드릴링,,,,,,,,,
0,20.65357274,-0.040856994,0.345688717,함수폭약,모든 뇌관,모든 암석분류,안산암,라인 드릴링,,,,,,,,,
0,23.99091218,-0.134034385,0.425084243,함수폭약,모든 뇌관,모든 암석분류,응회암,라인 드릴링,,,,,,,,,
0,17.87035918,-0.245182872,0.492975716,함수폭약,모든 뇌관,모든 암석분류,편마암,라인 드릴링,,,,,,,,,
0,13.54912666,-0.374010817,0.528498329,함수폭약,모든 뇌관,모든 암석분류,편암,라인 드릴링,,,,,,,,,
0,13.27575237,-0.551492049,0.534483462,함수폭약,모든 뇌관,모든 암석분류,화강반암,라인 드릴링,,,,,,,,,
0,0.565946812,-0.586383737,0.536788481,함수폭약,모든 뇌관,모든 암석분류,화강암,라인 드릴링,,,,,,,,,
0,-3.562803516,-0.725031907,0.4155474,함수폭약,모든 뇌관,모든 암석분류,모든 암종,분착식 다단발파,,,,,,,,,
0,-7.761594283,-0.584880051,0.529103075,함수폭약,모든 뇌관,변성암,모든 암종,분착식 다단발파,,,,,,,,,
0,-8.885480699,-0.608449354,0.292965638,함수폭약,모든 뇌관,퇴적암,모든 암종,분착식 다단발파,,,,,,,,,
0,7.23985615,-1.06514089,0.261569588,함수폭약,모든 뇌관,화성암,모든 암종,분착식 다단발파,,,,,,,,,
0,-3.562803516,-0.725031907,0.4155474,함수폭약,모든 뇌관,모든 암석분류,모든 암종,분착식 다단발파,,,,,,,,,
0,53.63198044,-0.783698876,0.309436242,함수폭약,모든 뇌관,모든 암석분류,규장암,분착식 다단발파,,,,,,,,,
0,80.28762563,-0.672113392,0.2824076,함수폭약,모든 뇌관,모든 암석분류,사암,분착식 다단발파,,,,,,,,,
0,65.49912578,-0.539215661,0.282320637,함수폭약,모든 뇌관,모든 암석분류,석회암,분착식 다단발파,,,,,,,,,
0,31.33456479,-0.322896634,0.312388045,함수폭약,모든 뇌관,모든 암석분류,섬록암,분착식 다단발파,,,,,,,,,
0,18.00815914,-0.183376912,0.327545569,함수폭약,모든 뇌관,모든 암석분류,셰일,분착식 다단발파,,,,,,,,,
0,19.10704296,-0.117630952,0.356333823,함수폭약,모든 뇌관,모든 암석분류,안산암,분착식 다단발파,,,,,,,,,
0,16.07903345,-0.218469539,0.392732963,함수폭약,모든 뇌관,모든 암석분류,응회암,분착식 다단발파,,,,,,,,,
0,18.23837101,-0.36347173,0.421526334,함수폭약,모든 뇌관,모든 암석분류,편마암,분착식 다단발파,,,,,,,,,
0,21.68677061,-0.566513947,0.42879026,함수폭약,모든 뇌관,모든 암석분류,편암,분착식 다단발파,,,,,,,,,
0,19.95337109,-0.692929246,0.445305513,함수폭약,모든 뇌관,모든 암석분류,화강반암,분착식 다단발파,,,,,,,,,
0,8.061965035,-0.734646001,0.427201409,함수폭약,모든 뇌관,모든 암석분류,화강암,분착식 다단발파,,,,,,,,,
0,-1.995565721,-1.026345924,0.253993076,함수폭약,모든 뇌관,모든 암석분류,모든 암종,선대구경,,,,,,,,,
0,9.817611614,-0.718794541,0.472487741,함수폭약,모든 뇌관,변성암,모든 암종,선대구경,,,,,,,,,
0,13.77022406,-0.842742683,0.326435415,함수폭약,모든 뇌관,퇴적암,모든 암종,선대구경,,,,,,,,,
0,5.117133153,-1.10318928,0.261185857,함수폭약,모든 뇌관,화성암,모든 암종,선대구경,,,,,,,,,
0,-1.995565721,-1.026345924,0.253993076,함수폭약,모든 뇌관,모든 암석분류,모든 암종,선대구경,,,,,,,,,
0,46.13937208,-0.94623028,0.243639006,함수폭약,모든 뇌관,모든 암석분류,규장암,선대구경,,,,,,,,,
0,91.04918261,-0.927591168,0.250733762,함수폭약,모든 뇌관,모든 암석분류,사암,선대구경,,,,,,,,,
0,85.11276686,-0.769518908,0.279653798,함수폭약,모든 뇌관,모든 암석분류,석회암,선대구경,,,,,,,,,
0,51.87669789,-0.564223605,0.316318199,함수폭약,모든 뇌관,모든 암석분류,섬록암,선대구경,,,,,,,,,
0,17.85947066,-0.36920064,0.349157391,함수폭약,모든 뇌관,모든 암석분류,셰일,선대구경,,,,,,,,,
0,7.559834981,-0.266116754,0.371050865,함수폭약,모든 뇌관,모든 암석분류,안산암,선대구경,,,,,,,,,
0,5.60576199,-0.318477342,0.399824407,함수폭약,모든 뇌관,모든 암석분류,응회암,선대구경,,,,,,,,,
0,7.943407766,-0.457056344,0.417796793,함수폭약,모든 뇌관,모든 암석분류,편마암,선대구경,,,,,,,,,
0,9.130708427,-0.596633783,0.404529602,함수폭약,모든 뇌관,모든 암석분류,편암,선대구경,,,,,,,,,
0,16.00652316,-0.80984909,0.364548966,함수폭약,모든 뇌관,모든 암석분류,화강반암,선대구경,,,,,,,,,
0,13.39446631,-0.901162677,0.337609453,함수폭약,모든 뇌관,모든 암석분류,화강암,선대구경,,,,,,,,,
0,6.324459851,-0.990001931,0.290121816,함수폭약,모든 뇌관,모든 암석분류,모든 암종,수직구,,,,,,,,,
0,2.514900399,-0.55933296,0.574044656,함수폭약,모든 뇌관,변성암,모든 암종,수직구,,,,,,,,,
0,14.34757386,-0.704024276,0.436521992,함수폭약,모든 뇌관,퇴적암,모든 암종,수직구,,,,,,,,,
0,4.760221814,-0.916921226,0.338253647,함수폭약,모든 뇌관,화성암,모든 암종,수직구,,,,,,,,,
0,6.324459851,-0.990001931,0.290121816,함수폭약,모든 뇌관,모든 암석분류,모든 암종,수직구,,,,,,,,,
0,55.41113204,-0.951635335,0.313279221,함수폭약,모든 뇌관,모든 암석분류,규장암,수직구,,,,,,,,,
0,99.22687403,-0.961484495,0.330620958,함수폭약,모든 뇌관,모든 암석분류,사암,수직구,,,,,,,,,
0,93.47660917,-0.87032314,0.349237475,함수폭약,모든 뇌관,모든 암석분류,석회암,수직구,,,,,,,,,
0,68.81059633,-0.740113965,0.38235817,함수폭약,모든 뇌관,모든 암석분류,섬록암,수직구,,,,,,,,,
0,22.88810701,-0.545736877,0.408893062,함수폭약,모든 뇌관,모든 암석분류,셰일,수직구,,,,,,,,,
0,17.47844144,-0.457661911,0.417944307,함수폭약,모든 뇌관,모든 암석분류,안산암,수직구,,,,,,,,,
0,3.093784638,-0.398633373,0.445324324,함수폭약,모든 뇌관,모든 암석분류,응회암,수직구,,,,,,,,,
0,1.665143972,-0.484236296,0.438738647,함수폭약,모든 뇌관,모든 암석분류,편마암,수직구,,,,,,,,,
0,-3.340074915,-0.643315084,0.405614851,함수폭약,모든 뇌관,모든 암석분류,편암,수직구,,,,,,,,,
0,-6.070799622,-0.738186413,0.383016674,함수폭약,모든 뇌관,모든 암석분류,화강반암,수직구,,,,,,,,,
0,4.321492182,-0.920929172,0.337783994,함수폭약,모든 뇌관,모든 암석분류,화강암,수직구,,,,,,,,,
0,7.984445934,-0.904284796,0.521441618,함수폭약,비전기,모든 암석분류,모든 암종,모든 심발,,,,,,,,,
0,9.753985404,-1.016750687,0.264613279,함수폭약,비전기,변성암,모든 암종,모든 심발,,,,,,,,,
0,25.92238791,0.195273343,0.034945214,함수폭약,비전기,퇴적암,모든 암종,모든 심발,,,,,,,,,
0,31.36321917,-1.183074822,0.23940306,함수폭약,비전기,화성암,모든 암종,모든 심발,,,,,,,,,
0,7.984445934,-0.904284796,0.521441618,함수폭약,비전기,모든 암석분류,모든 암종,모든 심발,,,,,,,,,
0,114.0661762,-0.952442299,0.483461208,함수폭약,비전기,모든 암석분류,규장암,모든 심발,,,,,,,,,
0,171.4734039,-0.965964634,0.399864109,함수폭약,비전기,모든 암석분류,사암,모든 심발,,,,,,,,,
0,190.007579,-0.684225029,0.249613396,함수폭약,비전기,모든 암석분류,석회암,모든 심발,,,,,,,,,
0,148.2544819,-0.293684079,0.12725212,함수폭약,비전기,모든 암석분류,섬록암,모든 심발,,,,,,,,,
0,59.0200671,0.028908059,0.098335565,함수폭약,비전기,모든 암석분류,셰일,모든 심발,,,,,,,,,
0,39.77715653,-0.147749566,0.078592834,함수폭약,비전기,모든 암석분류,안산암,모든 심발,,,,,,,,,
0,43.38529442,-0.724109968,0.177211842,함수폭약,비전기,모든 암석분류,응회암,모든 심발,,,,,,,,,
0,72.82859521,-1.195798514,0.281495766,함수폭약,비전기,모든 암석분류,편마암,모든 심발,,,,,,,,,
0,72.17453269,-1.321899349,0.310670512,함수폭약,비전기,모든 암석분류,편암,모든 심발,,,,,,,,,
0,38.95383115,-1.3379022,0.193529349,함수폭약,비전기,모든 암석분류,화강반암,모든 심발,,,,,,,,,
0,34.44687857,-1.304954403,0.183370753,함수폭약,비전기,모든 암석분류,화강암,모든 심발,,,,,,,,,
0,49.66230486,-0.795910677,0.645786093,함수폭약,비전기,모든 암석분류,모든 암종,Cylinder-cut,,,,,,,,,
0,38.18703578,-0.614133068,0.456079238,함수폭약,비전기,변성암,모든 암종,Cylinder-cut,,,,,,,,,
0,113.0323793,0.217036177,0.05215017,함수폭약,비전기,퇴적암,모든 암종,Cylinder-cut,,,,,,,,,
0,200.6979988,-1.164861255,0.24341869,함수폭약,비전기,화성암,모든 암종,Cylinder-cut,,,,,,,,,
0,49.66230486,-0.795910677,0.645786093,함수폭약,비전기,모든 암석분류,모든 암종,Cylinder-cut,,,,,,,,,
0,129.277301,-0.731859265,0.597843877,함수폭약,비전기,모든 암석분류,규장암,Cylinder-cut,,,,,,,,,
0,178.7897914,-0.715562716,0.51465242,함수폭약,비전기,모든 암석분류,사암,Cylinder-cut,,,,,,,,,
0,184.2372973,-0.506707151,0.360028991,함수폭약,비전기,모든 암석분류,석회암,Cylinder-cut,,,,,,,,,
0,150.0439967,-0.250510972,0.243734758,함수폭약,비전기,모든 암석분류,섬록암,Cylinder-cut,,,,,,,,,
0,69.78588181,0.005621536,0.212967828,함수폭약,비전기,모든 암석분류,셰일,Cylinder-cut,,,,,,,,,
0,44.94250537,0.05319714,0.207544172,함수폭약,비전기,모든 암석분류,안산암,Cylinder-cut,,,,,,,,,
0,31.0661302,-0.396264548,0.318852726,함수폭약,비전기,모든 암석분류,응회암,Cylinder-cut,,,,,,,,,
0,86.63211911,-0.929716376,0.350952842,함수폭약,비전기,모든 암석분류,편마암,Cylinder-cut,,,,,,,,,
0,139.1253187,-1.270022252,0.358110676,함수폭약,비전기,모든 암석분류,편암,Cylinder-cut,,,,,,,,,
0,188.3892393,-1.481328941,0.264193476,함수폭약,비전기,모든 암석분류,화강반암,Cylinder-cut,,,,,,,,,
0,234.4278898,-1.55823635,0.214417275,함수폭약,비전기,모든 암석분류,화강암,Cylinder-cut,,,,,,,,,
0,12.0483167,-0.293867765,0.95053892,함수폭약,비전기,모든 암석분류,모든 암종,TBM 선굴착,,,,,,,,,
0,17.02534891,-0.158880172,0.7153358,함수폭약,비전기,변성암,모든 암종,TBM 선굴착,,,,,,,,,
0,83.88311477,0.377622163,0.088889851,함수폭약,비전기,퇴적암,모든 암종,TBM 선굴착,,,,,,,,,
0,161.8880194,-0.983725247,0.209865645,함수폭약,비전기,화성암,모든 암종,TBM 선굴착,,,,,,,,,
0,12.0483167,-0.293867765,0.95053892,함수폭약,비전기,모든 암석분류,모든 암종,TBM 선굴착,,,,,,,,,
0,80.95876972,-0.35220523,0.772841865,함수폭약,비전기,모든 암석분류,규장암,TBM 선굴착,,,,,,,,,
0,116.8073748,-0.439123726,0.612767137,함수폭약,비전기,모든 암석분류,사암,TBM 선굴착,,,,,,,,,
0,103.3276865,-0.425055985,0.44934333,함수폭약,비전기,모든 암석분류,석회암,TBM 선굴착,,,,,,,,,
0,76.14079842,-0.198516533,0.334085853,함수폭약,비전기,모든 암석분류,섬록암,TBM 선굴착,,,,,,,,,
0,29.38040425,0.015413819,0.287450412,함수폭약,비전기,모든 암석분류,셰일,TBM 선굴착,,,,,,,,,
0,0.339154023,0.062569374,0.298814341,함수폭약,비전기,모든 암석분류,안산암,TBM 선굴착,,,,,,,,,
0,-2.556958282,-0.188038217,0.462397997,함수폭약,비전기,모든 암석분류,응회암,TBM 선굴착,,,,,,,,,
0,37.65282997,-0.554232826,0.515440774,함수폭약,비전기,모든 암석분류,편마암,TBM 선굴착,,,,,,,,,
0,83.42387988,-0.815996064,0.513229427,함수폭약,비전기,모든 암석분류,편암,TBM 선굴착,,,,,,,,,
0,155.1700169,-1.133339425,0.42609289,함수폭약,비전기,모든 암석분류,화강반암,TBM 선굴착,,,,,,,,,
0,207.5793799,-1.280466443,0.311917373,함수폭약,비전기,모든 암석분류,화강암,TBM 선굴착,,,,,,,,,
0,4.601064129,-0.380553409,0.818869799,함수폭약,비전기,모든 암석분류,모든 암종,V-CUT,,,,,,,,,
0,10.52885385,-0.201889139,0.725118414,함수폭약,비전기,변성암,모든 암종,V-CUT,,,,,,,,,
0,47.47346276,0.307927195,0.081329646,함수폭약,비전기,퇴적암,모든 암종,V-CUT,,,,,,,,,
0,63.58702637,-0.832470039,0.225379363,함수폭약,비전기,화성암,모든 암종,V-CUT,,,,,,,,,
0,4.601064129,-0.380553409,0.818869799,함수폭약,비전기,모든 암석분류,모든 암종,V-CUT,,,,,,,,,
0,62.41260946,-0.384856047,0.691036799,함수폭약,비전기,모든 암석분류,규장암,V-CUT,,,,,,,,,
0,85.50085541,-0.376733424,0.566622177,함수폭약,비전기,모든 암석분류,사암,V-CUT,,,,,,,,,
0,76.20692673,-0.33685566,0.401338482,함수폭약,비전기,모든 암석분류,석회암,V-CUT,,,,,,,,,
0,45.0604544,-0.214504803,0.300584803,함수폭약,비전기,모든 암석분류,섬록암,V-CUT,,,,,,,,,
0,18.18385927,-0.042611701,0.262632268,함수폭약,비전기,모든 암석분류,셰일,V-CUT,,,,,,,,,
0,-3.113277519,0.004986043,0.297776819,함수폭약,비전기,모든 암석분류,안산암,V-CUT,,,,,,,,,
0,-10.78915222,-0.160160779,0.376064846,함수폭약,비전기,모든 암석분류,응회암,V-CUT,,,,,,,,,
0,9.683189264,-0.395284281,0.473833963,함수폭약,비전기,모든 암석분류,편마암,V-CUT,,,,,,,,,
0,48.46009756,-0.664053219,0.515113475,함수폭약,비전기,모든 암석분류,편암,V-CUT,,,,,,,,,
0,72.18444434,-0.874566381,0.47650284,함수폭약,비전기,모든 암석분류,화강반암,V-CUT,,,,,,,,,
0,86.50647024,-1.05747519,0.370346332,함수폭약,비전기,모든 암석분류,화강암,V-CUT,,,,,,,,,
0,-4.803551484,-0.720638725,0.549269739,함수폭약,비전기,모든 암석분류,모든 암종,라인 드릴링,,,,,,,,,
0,-9.357719152,-0.489045404,0.596141143,함수폭약,비전기,변성암,모든 암종,라인 드릴링,,,,,,,,,
0,18.10482877,0.019909303,0.113331987,함수폭약,비전기,퇴적암,모든 암종,라인 드릴링,,,,,,,,,
0,33.70213212,-1.057546496,0.245270552,함수폭약,비전기,화성암,모든 암종,라인 드릴링,,,,,,,,,
0,-4.803551484,-0.720638725,0.549269739,함수폭약,비전기,모든 암석분류,모든 암종,라인 드릴링,,,,,,,,,
0,60.71999006,-0.553837665,0.499067642,함수폭약,비전기,모든 암석분류,규장암,라인 드릴링,,,,,,,,,
0,75.32720497,-0.451082215,0.419061233,함수폭약,비전기,모든 암석분류,사암,라인 드릴링,,,,,,,,,
0,61.53521471,-0.338354002,0.33512518,함수폭약,비전기,모든 암석분류,석회암,라인 드릴링,,,,,,,,,
0,53.12854635,-0.267358578,0.253959744,함수폭약,비전기,모든 암석분류,섬록암,라인 드릴링,,,,,,,,,
0,38.76180975,-0.197468931,0.251428061,함수폭약,비전기,모든 암석분류,셰일,라인 드릴링,,,,,,,,,
0,9.046254402,-0.098053105,0.291488271,함수폭약,비전기,모든 암석분류,안산암,라인 드릴링,,,,,,,,,
0,3.124745277,-0.177086105,0.377086147,함수폭약,비전기,모든 암석분류,응회암,라인 드릴링,,,,,,,,,
0,6.103560596,-0.364167994,0.420606348,함수폭약,비전기,모든 암석분류,편마암,라인 드릴링,,,,,,,,,
0,17.56318577,-0.645834614,0.443942476,함수폭약,비전기,모든 암석분류,편암,라인 드릴링,,,,,,,,,
0,18.18159678,-0.909121541,0.378498016,함수폭약,비전기,모든 암석분류,화강반암,라인 드릴링,,,,,,,,,
0,20.82586301,-1.029574926,0.332269235,함수폭약,비전기,모든 암석분류,화강암,라인 드릴링,,,,,,,,,
0,3.759445296,-0.884164748,0.394025173,함수폭약,비전기,모든 암석분류,모든 암종,분착식 다단발파,,,,,,,,,
0,-11.19016139,-0.585995142,0.531353488,함수폭약,비전기,변성암,모든 암종,분착식 다단발파,,,,,,,,,
0,11.22342923,-0.147801481,0.162572039,함수폭약,비전기,퇴적암,모든 암종,분착식 다단발파,,,,,,,,,
0,5.957291274,-1.090996337,0.233679387,함수폭약,비전기,화성암,모든 암종,분착식 다단발파,,,,,,,,,
0,3.759445296,-0.884164748,0.394025173,함수폭약,비전기,모든 암석분류,모든 암종,분착식 다단발파,,,,,,,,,
0,42.10951241,-0.707958015,0.362055564,함수폭약,비전기,모든 암석분류,규장암,분착식 다단발파,,,,,,,,,
0,52.26778159,-0.541423093,0.343130666,함수폭약,비전기,모든 암석분류,사암,분착식 다단발파,,,,,,,,,
0,63.28149338,-0.502383137,0.28450604,함수폭약,비전기,모든 암석분류,석회암,분착식 다단발파,,,,,,,,,
0,64.23549947,-0.467831947,0.253765861,함수폭약,비전기,모든 암석분류,섬록암,분착식 다단발파,,,,,,,,,
0,63.01686493,-0.414893583,0.276823861,함수폭약,비전기,모든 암석분류,셰일,분착식 다단발파,,,,,,,,,
0,28.20249915,-0.267852834,0.315089406,함수폭약,비전기,모든 암석분류,안산암,분착식 다단발파,,,,,,,,,
0,2.151874345,-0.271344079,0.357619898,함수폭약,비전기,모든 암석분류,응회암,분착식 다단발파,,,,,,,,,
0,-0.471006515,-0.386052369,0.391748519,함수폭약,비전기,모든 암석분류,편마암,분착식 다단발파,,,,,,,,,
0,-15.4769036,-0.550972294,0.398265534,함수폭약,비전기,모든 암석분류,편암,분착식 다단발파,,,,,,,,,
0,4.796735002,-0.913883621,0.305760713,함수폭약,비전기,모든 암석분류,화강반암,분착식 다단발파,,,,,,,,,
0,-0.26921632,-0.989997808,0.312445263,함수폭약,비전기,모든 암석분류,화강암,분착식 다단발파,,,,,,,,,
0,11.73195969,-1.067156773,0.237665846,함수폭약,비전기,모든 암석분류,모든 암종,선대구경,,,,,,,,,
0,2.326081509,-0.730801127,0.473769293,함수폭약,비전기,변성암,모든 암종,선대구경,,,,,,,,,
0,2.504744535,-0.328827399,0.204547083,함수폭약,비전기,퇴적암,모든 암종,선대구경,,,,,,,,,
0,-14.01650512,-1.09987714,0.199616647,함수폭약,비전기,화성암,모든 암종,선대구경,,,,,,,,,
0,11.73195969,-1.067156773,0.237665846,함수폭약,비전기,모든 암석분류,모든 암종,선대구경,,,,,,,,,
0,41.88729068,-0.958082802,0.269074168,함수폭약,비전기,모든 암석분류,규장암,선대구경,,,,,,,,,
0,67.10699164,-0.795943505,0.267428885,함수폭약,비전기,모든 암석분류,사암,선대구경,,,,,,,,,
0,76.89577446,-0.740814199,0.2590554,함수폭약,비전기,모든 암석분류,석회암,선대구경,,,,,,,,,
0,81.88428962,-0.691561301,0.273395017,함수폭약,비전기,모든 암석분류,섬록암,선대구경,,,,,,,,,
0,82.85291205,-0.615007063,0.305558423,함수폭약,비전기,모든 암석분류,셰일,선대구경,,,,,,,,,
0,48.99227128,-0.465983488,0.335637486,함수폭약,비전기,모든 암석분류,안산암,선대구경,,,,,,,,,
0,13.10320406,-0.403343844,0.37201255,함수폭약,비전기,모든 암석분류,응회암,선대구경,,,,,,,,,
0,-0.411886854,-0.553135904,0.355777951,함수폭약,비전기,모든 암석분류,편마암,선대구경,,,,,,,,,
0,-9.545998915,-0.684671187,0.35419617,함수폭약,비전기,모든 암석분류,편암,선대구경,,,,,,,,,
0,-8.892337289,-0.867374553,0.275265604,함수폭약,비전기,모든 암석분류,화강반암,선대구경,,,,,,,,,
0,0.255262164,-1.016919486,0.252440913,함수폭약,비전기,모든 암석분류,화강암,선대구경,,,,,,,,,
0,32.30975121,-1.242871311,0.168725376,함수폭약,비전기,모든 암석분류,모든 암종,수직구,,,,,,,,,
0,21.19661195,-0.758567101,0.456611417,함수폭약,비전기,변성암,모든 암종,수직구,,,,,,,,,
0,11.04158213,-0.765313229,0.358296597,함수폭약,비전기,퇴적암,모든 암종,수직구,,,,,,,,,
0,-5.96920412,-1.045069856,0.249656517,함수폭약,비전기,화성암,모든 암종,수직구,,,,,,,,,
0,32.30975121,-1.242871311,0.168725376,함수폭약,비전기,모든 암석분류,모든 암종,수직구,,,,,,,,,
0,63.80960291,-1.14405838,0.220048168,함수폭약,비전기,모든 암석분류,규장암,수직구,,,,,,,,,
0,85.80343933,-1.021018817,0.2445105,함수폭약,비전기,모든 암석분류,사암,수직구,,,,,,,,,
0,98.75027648,-0.989303147,0.250068804,함수폭약,비전기,모든 암석분류,석회암,수직구,,,,,,,,,
0,107.3697019,-0.959125061,0.271891706,함수폭약,비전기,모든 암석분류,섬록암,수직구,,,,,,,,,
0,98.75254358,-0.864123794,0.313711677,함수폭약,비전기,모든 암석분류,셰일,수직구,,,,,,,,,
0,65.00159904,-0.690521027,0.362936443,함수폭약,비전기,모든 암석분류,안산암,수직구,,,,,,,,,
0,18.36133345,-0.548369854,0.411400498,함수폭약,비전기,모든 암석분류,응회암,수직구,,,,,,,,,
0,10.45788722,-0.646069908,0.395822768,함수폭약,비전기,모든 암석분류,편마암,수직구,,,,,,,,,
0,5.737866555,-0.774669125,0.360403827,함수폭약,비전기,모든 암석분류,편암,수직구,,,,,,,,,
0,6.044155244,-0.934206287,0.256275314,함수폭약,비전기,모든 암석분류,화강반암,수직구,,,,,,,,,
0,7.344465234,-1.00052468,0.245190511,함수폭약,비전기,모든 암석분류,화강암,수직구,,,,,,,,,
0,5.938988601,-0.805061053,0.561318307,함수폭약,전기,모든 암석분류,모든 암종,모든 심발,,,,,,,,,
0,14.84793447,-1.063908304,0.312914576,함수폭약,전기,변성암,모든 암종,모든 심발,,,,,,,,,
0,2.23031503,0.43150873,0.096491744,함수폭약,전기,퇴적암,모든 암종,모든 심발,,,,,,,,,
0,5.662139937,-0.917239583,0.339176563,함수폭약,전기,화성암,모든 암종,모든 심발,,,,,,,,,
0,5.938988601,-0.805061053,0.561318307,함수폭약,전기,모든 암석분류,모든 암종,모든 심발,,,,,,,,,
